ciudad,calle,fecha,hora,ruta_imagen,num_vehiculos,nivel_trafico,temperatura,lluvia,litros_m2,laborable,franja_horaria
Madrid,Plaza de Castilla (Norte),2025-10-29,1900-01-01 06:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Plaza_de_Castilla_(Norte)_2025-10-29_06-00-04.jpg,0,Bajo,10.3,Sí,0.6,Laborable,Madrugada
Madrid,Princesa - Serrano Jover,2025-10-29,1900-01-01 06:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Princesa_-_Serrano_Jover_2025-10-29_06-15-00.jpg,0,Bajo,10.4,Sí,0.6,Laborable,Madrugada
Madrid,Alonso Martínez,2025-10-29,1900-01-01 06:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alonso_Mart_nez_2025-10-29_06-15-01.jpg,0,Bajo,10.4,Sí,0.6,Laborable,Madrugada
Madrid,Cibeles 1,2025-10-29,1900-01-01 06:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cibeles_1_2025-10-29_06-15-01.jpg,2,Bajo,10.4,Sí,0.6,Laborable,Madrugada
Madrid,Alcalá - Velázquez,2025-10-29,1900-01-01 06:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alcal__-_Vel_zquez_2025-10-29_06-15-02.jpg,2,Bajo,10.4,Sí,0.6,Laborable,Madrugada
Madrid,Pº Castellana - S. Delgado,2025-10-29,1900-01-01 06:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__Castellana_-_S._Delgado_2025-10-29_06-15-02.jpg,1,Bajo,10.4,Sí,0.6,Laborable,Madrugada
Madrid,Av. de América - F. Silvela,2025-10-29,1900-01-01 06:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Av._de_Am_rica_-_F._Silvela_2025-10-29_06-15-02.jpg,2,Bajo,10.4,Sí,0.6,Laborable,Madrugada
Madrid,Callao / Gran Vía,2025-10-29,1900-01-01 06:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Callao___Gran_V_a_2025-10-29_06-15-03.jpg,2,Bajo,10.4,Sí,0.6,Laborable,Madrugada
Madrid,Cuatro Caminos,2025-10-29,1900-01-01 06:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cuatro_Caminos_2025-10-29_06-15-03.jpg,0,Bajo,10.4,Sí,0.6,Laborable,Madrugada
Madrid,Pº del Prado - Huertas,2025-10-29,1900-01-01 06:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__del_Prado_-_Huertas_2025-10-29_06-15-04.jpg,2,Bajo,10.4,Sí,0.6,Laborable,Madrugada
Madrid,Plaza de Castilla (Norte),2025-10-29,1900-01-01 06:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Plaza_de_Castilla_(Norte)_2025-10-29_06-15-04.jpg,0,Bajo,10.4,Sí,0.6,Laborable,Madrugada
Madrid,Princesa - Serrano Jover,2025-10-29,1900-01-01 06:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Princesa_-_Serrano_Jover_2025-10-29_06-30-00.jpg,0,Bajo,10.4,Sí,0.6,Laborable,Madrugada
Madrid,Alonso Martínez,2025-10-29,1900-01-01 06:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alonso_Mart_nez_2025-10-29_06-30-01.jpg,0,Bajo,10.4,Sí,0.6,Laborable,Madrugada
Madrid,Cibeles 1,2025-10-29,1900-01-01 06:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cibeles_1_2025-10-29_06-30-01.jpg,0,Bajo,10.4,Sí,0.6,Laborable,Madrugada
Madrid,Alcalá - Velázquez,2025-10-29,1900-01-01 06:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alcal__-_Vel_zquez_2025-10-29_06-30-01.jpg,0,Bajo,10.4,Sí,0.6,Laborable,Madrugada
Madrid,Pº Castellana - S. Delgado,2025-10-29,1900-01-01 06:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__Castellana_-_S._Delgado_2025-10-29_06-30-02.jpg,0,Bajo,10.4,Sí,0.6,Laborable,Madrugada
Madrid,Av. de América - F. Silvela,2025-10-29,1900-01-01 06:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Av._de_Am_rica_-_F._Silvela_2025-10-29_06-30-02.jpg,3,Bajo,10.4,Sí,0.6,Laborable,Madrugada
Madrid,Callao / Gran Vía,2025-10-29,1900-01-01 06:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Callao___Gran_V_a_2025-10-29_06-30-03.jpg,1,Bajo,10.4,Sí,0.6,Laborable,Madrugada
Madrid,Cuatro Caminos,2025-10-29,1900-01-01 06:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cuatro_Caminos_2025-10-29_06-30-03.jpg,0,Bajo,10.4,Sí,0.6,Laborable,Madrugada
Madrid,Pº del Prado - Huertas,2025-10-29,1900-01-01 06:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__del_Prado_-_Huertas_2025-10-29_06-30-03.jpg,0,Bajo,10.4,Sí,0.6,Laborable,Madrugada
Madrid,Plaza de Castilla (Norte),2025-10-29,1900-01-01 06:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Plaza_de_Castilla_(Norte)_2025-10-29_06-30-04.jpg,1,Bajo,10.4,Sí,0.6,Laborable,Madrugada
Madrid,Princesa - Serrano Jover,2025-10-29,1900-01-01 06:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Princesa_-_Serrano_Jover_2025-10-29_06-45-00.jpg,0,Bajo,10.4,Sí,0.6,Laborable,Madrugada
Madrid,Alonso Martínez,2025-10-29,1900-01-01 06:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alonso_Mart_nez_2025-10-29_06-45-01.jpg,1,Bajo,10.4,Sí,0.6,Laborable,Madrugada
Madrid,Cibeles 1,2025-10-29,1900-01-01 06:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cibeles_1_2025-10-29_06-45-01.jpg,2,Bajo,10.4,Sí,0.6,Laborable,Madrugada
Madrid,Alcalá - Velázquez,2025-10-29,1900-01-01 06:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alcal__-_Vel_zquez_2025-10-29_06-45-01.jpg,2,Bajo,10.4,Sí,0.6,Laborable,Madrugada
Madrid,Pº Castellana - S. Delgado,2025-10-29,1900-01-01 06:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__Castellana_-_S._Delgado_2025-10-29_06-45-02.jpg,2,Bajo,10.4,Sí,0.6,Laborable,Madrugada
Madrid,Av. de América - F. Silvela,2025-10-29,1900-01-01 06:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Av._de_Am_rica_-_F._Silvela_2025-10-29_06-45-02.jpg,4,Bajo,10.4,Sí,0.6,Laborable,Madrugada
Madrid,Callao / Gran Vía,2025-10-29,1900-01-01 06:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Callao___Gran_V_a_2025-10-29_06-45-03.jpg,3,Bajo,10.4,Sí,0.6,Laborable,Madrugada
Madrid,Cuatro Caminos,2025-10-29,1900-01-01 06:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cuatro_Caminos_2025-10-29_06-45-03.jpg,1,Bajo,10.4,Sí,0.6,Laborable,Madrugada
Madrid,Pº del Prado - Huertas,2025-10-29,1900-01-01 06:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__del_Prado_-_Huertas_2025-10-29_06-45-03.jpg,0,Bajo,10.4,Sí,0.6,Laborable,Madrugada
Madrid,Plaza de Castilla (Norte),2025-10-29,1900-01-01 06:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Plaza_de_Castilla_(Norte)_2025-10-29_06-45-04.jpg,1,Bajo,10.4,Sí,0.6,Laborable,Madrugada
Madrid,Princesa - Serrano Jover,2025-10-29,1900-01-01 07:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Princesa_-_Serrano_Jover_2025-10-29_07-00-00.jpg,1,Bajo,10.4,No,0.1,Laborable,Madrugada
Madrid,Alonso Martínez,2025-10-29,1900-01-01 07:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alonso_Mart_nez_2025-10-29_07-00-01.jpg,0,Bajo,10.4,No,0.1,Laborable,Madrugada
Madrid,Cibeles 1,2025-10-29,1900-01-01 07:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cibeles_1_2025-10-29_07-00-01.jpg,1,Bajo,10.4,No,0.1,Laborable,Madrugada
Madrid,Alcalá - Velázquez,2025-10-29,1900-01-01 07:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alcal__-_Vel_zquez_2025-10-29_07-00-02.jpg,4,Bajo,10.4,No,0.1,Laborable,Madrugada
Madrid,Pº Castellana - S. Delgado,2025-10-29,1900-01-01 07:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__Castellana_-_S._Delgado_2025-10-29_07-00-02.jpg,0,Bajo,10.4,No,0.1,Laborable,Madrugada
Madrid,Av. de América - F. Silvela,2025-10-29,1900-01-01 07:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Av._de_Am_rica_-_F._Silvela_2025-10-29_07-00-03.jpg,2,Bajo,10.4,No,0.1,Laborable,Madrugada
Madrid,Callao / Gran Vía,2025-10-29,1900-01-01 07:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Callao___Gran_V_a_2025-10-29_07-00-03.jpg,3,Bajo,10.4,No,0.1,Laborable,Madrugada
Madrid,Cuatro Caminos,2025-10-29,1900-01-01 07:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cuatro_Caminos_2025-10-29_07-00-03.jpg,0,Bajo,10.4,No,0.1,Laborable,Madrugada
Madrid,Pº del Prado - Huertas,2025-10-29,1900-01-01 07:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__del_Prado_-_Huertas_2025-10-29_07-00-04.jpg,1,Bajo,10.4,No,0.1,Laborable,Madrugada
Madrid,Plaza de Castilla (Norte),2025-10-29,1900-01-01 07:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Plaza_de_Castilla_(Norte)_2025-10-29_07-00-04.jpg,1,Bajo,10.4,No,0.1,Laborable,Madrugada
Madrid,Princesa - Serrano Jover,2025-10-29,1900-01-01 07:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Princesa_-_Serrano_Jover_2025-10-29_07-15-00.jpg,1,Bajo,10.6,No,0.1,Laborable,Madrugada
Madrid,Alonso Martínez,2025-10-29,1900-01-01 07:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alonso_Mart_nez_2025-10-29_07-15-00.jpg,0,Bajo,10.6,No,0.1,Laborable,Madrugada
Madrid,Cibeles 1,2025-10-29,1900-01-01 07:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cibeles_1_2025-10-29_07-15-00.jpg,3,Bajo,10.6,No,0.1,Laborable,Madrugada
Madrid,Alcalá - Velázquez,2025-10-29,1900-01-01 07:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alcal__-_Vel_zquez_2025-10-29_07-15-01.jpg,5,Bajo,10.6,No,0.1,Laborable,Madrugada
Madrid,Pº Castellana - S. Delgado,2025-10-29,1900-01-01 07:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__Castellana_-_S._Delgado_2025-10-29_07-15-01.jpg,1,Bajo,10.6,No,0.1,Laborable,Madrugada
Madrid,Av. de América - F. Silvela,2025-10-29,1900-01-01 07:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Av._de_Am_rica_-_F._Silvela_2025-10-29_07-15-02.jpg,6,Medio,10.6,No,0.1,Laborable,Madrugada
Madrid,Callao / Gran Vía,2025-10-29,1900-01-01 07:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Callao___Gran_V_a_2025-10-29_07-15-02.jpg,2,Bajo,10.6,No,0.1,Laborable,Madrugada
Madrid,Cuatro Caminos,2025-10-29,1900-01-01 07:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cuatro_Caminos_2025-10-29_07-15-02.jpg,1,Bajo,10.6,No,0.1,Laborable,Madrugada
Madrid,Pº del Prado - Huertas,2025-10-29,1900-01-01 07:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__del_Prado_-_Huertas_2025-10-29_07-15-03.jpg,1,Bajo,10.6,No,0.1,Laborable,Madrugada
Madrid,Plaza de Castilla (Norte),2025-10-29,1900-01-01 07:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Plaza_de_Castilla_(Norte)_2025-10-29_07-15-03.jpg,1,Bajo,10.6,No,0.1,Laborable,Madrugada
Madrid,Princesa - Serrano Jover,2025-10-29,1900-01-01 07:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Princesa_-_Serrano_Jover_2025-10-29_07-30-00.jpg,2,Bajo,10.6,No,0.1,Laborable,Madrugada
Madrid,Alonso Martínez,2025-10-29,1900-01-01 07:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alonso_Mart_nez_2025-10-29_07-30-00.jpg,3,Bajo,10.6,No,0.1,Laborable,Madrugada
Madrid,Cibeles 1,2025-10-29,1900-01-01 07:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cibeles_1_2025-10-29_07-30-00.jpg,3,Bajo,10.6,No,0.1,Laborable,Madrugada
Madrid,Alcalá - Velázquez,2025-10-29,1900-01-01 07:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alcal__-_Vel_zquez_2025-10-29_07-30-01.jpg,4,Bajo,10.6,No,0.1,Laborable,Madrugada
Madrid,Pº Castellana - S. Delgado,2025-10-29,1900-01-01 07:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__Castellana_-_S._Delgado_2025-10-29_07-30-01.jpg,1,Bajo,10.6,No,0.1,Laborable,Madrugada
Madrid,Av. de América - F. Silvela,2025-10-29,1900-01-01 07:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Av._de_Am_rica_-_F._Silvela_2025-10-29_07-30-02.jpg,8,Medio,10.6,No,0.1,Laborable,Madrugada
Madrid,Callao / Gran Vía,2025-10-29,1900-01-01 07:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Callao___Gran_V_a_2025-10-29_07-30-02.jpg,7,Medio,10.6,No,0.1,Laborable,Madrugada
Madrid,Cuatro Caminos,2025-10-29,1900-01-01 07:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cuatro_Caminos_2025-10-29_07-30-02.jpg,1,Bajo,10.6,No,0.1,Laborable,Madrugada
Madrid,Pº del Prado - Huertas,2025-10-29,1900-01-01 07:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__del_Prado_-_Huertas_2025-10-29_07-30-03.jpg,1,Bajo,10.6,No,0.1,Laborable,Madrugada
Madrid,Plaza de Castilla (Norte),2025-10-29,1900-01-01 07:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Plaza_de_Castilla_(Norte)_2025-10-29_07-30-03.jpg,3,Bajo,10.6,No,0.1,Laborable,Madrugada
Madrid,Princesa - Serrano Jover,2025-10-29,1900-01-01 07:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Princesa_-_Serrano_Jover_2025-10-29_07-45-00.jpg,6,Medio,10.7,No,0.1,Laborable,Madrugada
Madrid,Alonso Martínez,2025-10-29,1900-01-01 07:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alonso_Mart_nez_2025-10-29_07-45-00.jpg,6,Medio,10.7,No,0.1,Laborable,Madrugada
Madrid,Cibeles 1,2025-10-29,1900-01-01 07:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cibeles_1_2025-10-29_07-45-01.jpg,14,Medio,10.7,No,0.1,Laborable,Madrugada
Madrid,Alcalá - Velázquez,2025-10-29,1900-01-01 07:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alcal__-_Vel_zquez_2025-10-29_07-45-01.jpg,1,Bajo,10.7,No,0.1,Laborable,Madrugada
Madrid,Pº Castellana - S. Delgado,2025-10-29,1900-01-01 07:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__Castellana_-_S._Delgado_2025-10-29_07-45-01.jpg,3,Bajo,10.7,No,0.1,Laborable,Madrugada
Madrid,Av. de América - F. Silvela,2025-10-29,1900-01-01 07:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Av._de_Am_rica_-_F._Silvela_2025-10-29_07-45-02.jpg,4,Bajo,10.7,No,0.1,Laborable,Madrugada
Madrid,Callao / Gran Vía,2025-10-29,1900-01-01 07:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Callao___Gran_V_a_2025-10-29_07-45-02.jpg,6,Medio,10.7,No,0.1,Laborable,Madrugada
Madrid,Cuatro Caminos,2025-10-29,1900-01-01 07:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cuatro_Caminos_2025-10-29_07-45-03.jpg,10,Medio,10.7,No,0.1,Laborable,Madrugada
Madrid,Pº del Prado - Huertas,2025-10-29,1900-01-01 07:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__del_Prado_-_Huertas_2025-10-29_07-45-03.jpg,0,Bajo,10.7,No,0.1,Laborable,Madrugada
Madrid,Plaza de Castilla (Norte),2025-10-29,1900-01-01 07:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Plaza_de_Castilla_(Norte)_2025-10-29_07-45-03.jpg,3,Bajo,10.7,No,0.1,Laborable,Madrugada
Madrid,Princesa - Serrano Jover,2025-10-29,1900-01-01 08:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Princesa_-_Serrano_Jover_2025-10-29_08-00-00.jpg,6,Medio,10.7,No,0.1,Laborable,Mañana
Madrid,Alonso Martínez,2025-10-29,1900-01-01 08:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alonso_Mart_nez_2025-10-29_08-00-00.jpg,6,Medio,10.7,No,0.1,Laborable,Mañana
Madrid,Cibeles 1,2025-10-29,1900-01-01 08:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cibeles_1_2025-10-29_08-00-01.jpg,14,Medio,10.7,No,0.1,Laborable,Mañana
Madrid,Alcalá - Velázquez,2025-10-29,1900-01-01 08:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alcal__-_Vel_zquez_2025-10-29_08-00-01.jpg,6,Medio,10.7,No,0.1,Laborable,Mañana
Madrid,Pº Castellana - S. Delgado,2025-10-29,1900-01-01 08:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__Castellana_-_S._Delgado_2025-10-29_08-00-01.jpg,18,Elevado,10.7,No,0.1,Laborable,Mañana
Madrid,Av. de América - F. Silvela,2025-10-29,1900-01-01 08:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Av._de_Am_rica_-_F._Silvela_2025-10-29_08-00-02.jpg,4,Bajo,10.7,No,0.1,Laborable,Mañana
Madrid,Callao / Gran Vía,2025-10-29,1900-01-01 08:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Callao___Gran_V_a_2025-10-29_08-00-02.jpg,10,Medio,10.7,No,0.1,Laborable,Mañana
Madrid,Cuatro Caminos,2025-10-29,1900-01-01 08:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cuatro_Caminos_2025-10-29_08-00-03.jpg,10,Medio,10.7,No,0.1,Laborable,Mañana
Madrid,Pº del Prado - Huertas,2025-10-29,1900-01-01 08:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__del_Prado_-_Huertas_2025-10-29_08-00-03.jpg,7,Medio,10.7,No,0.1,Laborable,Mañana
Madrid,Plaza de Castilla (Norte),2025-10-29,1900-01-01 08:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Plaza_de_Castilla_(Norte)_2025-10-29_08-00-04.jpg,4,Bajo,10.7,No,0.1,Laborable,Mañana
Madrid,Princesa - Serrano Jover,2025-10-29,1900-01-01 08:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Princesa_-_Serrano_Jover_2025-10-29_08-15-00.jpg,4,Bajo,10.8,No,0.1,Laborable,Mañana
Madrid,Alonso Martínez,2025-10-29,1900-01-01 08:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alonso_Mart_nez_2025-10-29_08-15-01.jpg,12,Medio,10.8,No,0.1,Laborable,Mañana
Madrid,Cibeles 1,2025-10-29,1900-01-01 08:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cibeles_1_2025-10-29_08-15-01.jpg,14,Medio,10.8,No,0.1,Laborable,Mañana
Madrid,Alcalá - Velázquez,2025-10-29,1900-01-01 08:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alcal__-_Vel_zquez_2025-10-29_08-15-01.jpg,10,Medio,10.8,No,0.1,Laborable,Mañana
Madrid,Pº Castellana - S. Delgado,2025-10-29,1900-01-01 08:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__Castellana_-_S._Delgado_2025-10-29_08-15-02.jpg,13,Medio,10.8,No,0.1,Laborable,Mañana
Madrid,Av. de América - F. Silvela,2025-10-29,1900-01-01 08:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Av._de_Am_rica_-_F._Silvela_2025-10-29_08-15-02.jpg,10,Medio,10.8,No,0.1,Laborable,Mañana
Madrid,Callao / Gran Vía,2025-10-29,1900-01-01 08:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Callao___Gran_V_a_2025-10-29_08-15-03.jpg,7,Medio,10.8,No,0.1,Laborable,Mañana
Madrid,Cuatro Caminos,2025-10-29,1900-01-01 08:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cuatro_Caminos_2025-10-29_08-15-03.jpg,8,Medio,10.8,No,0.1,Laborable,Mañana
Madrid,Pº del Prado - Huertas,2025-10-29,1900-01-01 08:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__del_Prado_-_Huertas_2025-10-29_08-15-04.jpg,3,Bajo,10.8,No,0.1,Laborable,Mañana
Madrid,Plaza de Castilla (Norte),2025-10-29,1900-01-01 08:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Plaza_de_Castilla_(Norte)_2025-10-29_08-15-04.jpg,4,Bajo,10.8,No,0.1,Laborable,Mañana
Madrid,Princesa - Serrano Jover,2025-10-29,1900-01-01 08:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Princesa_-_Serrano_Jover_2025-10-29_08-30-00.jpg,5,Bajo,10.9,No,0.1,Laborable,Mañana
Madrid,Alonso Martínez,2025-10-29,1900-01-01 08:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alonso_Mart_nez_2025-10-29_08-30-00.jpg,7,Medio,10.9,No,0.1,Laborable,Mañana
Madrid,Cibeles 1,2025-10-29,1900-01-01 08:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cibeles_1_2025-10-29_08-30-00.jpg,14,Medio,10.9,No,0.1,Laborable,Mañana
Madrid,Alcalá - Velázquez,2025-10-29,1900-01-01 08:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alcal__-_Vel_zquez_2025-10-29_08-30-01.jpg,10,Medio,10.9,No,0.1,Laborable,Mañana
Madrid,Pº Castellana - S. Delgado,2025-10-29,1900-01-01 08:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__Castellana_-_S._Delgado_2025-10-29_08-30-01.jpg,14,Medio,10.9,No,0.1,Laborable,Mañana
Madrid,Av. de América - F. Silvela,2025-10-29,1900-01-01 08:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Av._de_Am_rica_-_F._Silvela_2025-10-29_08-30-02.jpg,9,Medio,10.9,No,0.1,Laborable,Mañana
Madrid,Callao / Gran Vía,2025-10-29,1900-01-01 08:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Callao___Gran_V_a_2025-10-29_08-30-02.jpg,7,Medio,10.9,No,0.1,Laborable,Mañana
Madrid,Cuatro Caminos,2025-10-29,1900-01-01 08:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cuatro_Caminos_2025-10-29_08-30-03.jpg,9,Medio,10.9,No,0.1,Laborable,Mañana
Madrid,Pº del Prado - Huertas,2025-10-29,1900-01-01 08:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__del_Prado_-_Huertas_2025-10-29_08-30-03.jpg,2,Bajo,10.9,No,0.1,Laborable,Mañana
Madrid,Plaza de Castilla (Norte),2025-10-29,1900-01-01 08:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Plaza_de_Castilla_(Norte)_2025-10-29_08-30-03.jpg,5,Bajo,10.9,No,0.1,Laborable,Mañana
Madrid,Princesa - Serrano Jover,2025-10-29,1900-01-01 08:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Princesa_-_Serrano_Jover_2025-10-29_08-45-00.jpg,4,Bajo,10.9,No,0.1,Laborable,Mañana
